key_0,business_code,cust_number,name_customer,business_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Day_due,Delay_predict,Payment_date_predict,Aging_bucket
22100,U001,0200936373,SUPE llc,2020.0,1930794083.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,95255.95,2020-04-17,NAA8,1930794083.0,1,2,6,2020-05-08,Bucket2
19393,U001,0200418007,AM associates,2020.0,1930783069.0,2020-04-17,2020-04-14,2020-04-17,2020-05-02,USD,RV,1.0,4141.81,2020-04-17,NAA8,1930783069.0,1,2,15,2020-05-17,Bucket3
16570,U001,0200418007,AM us,2020.0,1930778172.0,2020-04-17,2020-04-13,2020-04-17,2020-05-02,USD,RV,1.0,1632.8,2020-04-17,NAA8,1930778172.0,1,2,15,2020-05-17,Bucket3
31008,U001,0200752302,KROGER in,2020.0,1930797654.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,47307.29,2020-04-17,NAA8,1930797654.0,1,2,10,2020-05-12,Bucket3
34057,CA02,140104440,SO trust,2020.0,2960629324.0,2020-04-17,2020-04-17,2020-04-17,2020-04-29,CAD,RV,1.0,16268.39,2020-04-19,CA10,2960629324.0,1,29,-8,2020-04-21,Bucket1
44864,U001,0200761734,H E BUT corp,2020.0,1930794933.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,83512.28,2020-04-17,NAA8,1930794933.0,1,2,6,2020-05-08,Bucket2
324,U001,0200726979,BJ'S  foundation,2020.0,1930797966.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,1615.88,2020-04-17,NAA8,1930797966.0,1,2,15,2020-05-17,Bucket3
14519,U001,0200769623,WAL-MAR trust,2020.0,1930793995.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,201.86,2020-04-17,NAH4,1930793995.0,1,2,11,2020-05-13,Bucket3
40384,U001,0200769623,WAL-MAR foundation,2020.0,1930796361.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,14042.34,2020-04-17,NAH4,1930796361.0,1,2,13,2020-05-15,Bucket3
23332,U001,0200761497,NEX corp,2020.0,1930797501.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,617.76,2020-04-17,NAA8,1930797501.0,1,2,11,2020-05-13,Bucket3
28220,U001,0200799342,MITCH co,2020.0,1930797764.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,4321.35,2020-04-17,NAA8,1930797764.0,1,2,15,2020-05-17,Bucket3
17196,U001,0200418007,AM us,2020.0,1930795497.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,18748.8,2020-04-17,NAA8,1930795497.0,1,2,12,2020-05-14,Bucket3
11286,U001,0200769623,WAL-MAR foundation,2020.0,1930796417.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,61.29,2020-04-17,NAH4,1930796417.0,1,2,12,2020-05-14,Bucket3
8833,CA02,0140104429,COSTCO trust,2020.0,2960629229.0,2020-04-17,2020-04-17,2020-04-17,2020-05-07,CAD,RV,1.0,44433.78,2020-04-27,CA10,2960629229.0,1,7,5,2020-05-12,Bucket2
45996,U001,0200936373,SUPE in,2020.0,1930796686.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,884.52,2020-04-17,NAA8,1930796686.0,1,2,13,2020-05-15,Bucket3
10896,U001,0200769623,WAL-MAR co,2020.0,1930794315.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,1329.23,2020-04-17,NAH4,1930794315.0,1,2,13,2020-05-15,Bucket3
10900,CA02,0100035505,COUN in,2020.0,2960629325.0,2020-04-17,2020-04-17,2020-04-17,2020-05-01,CAD,RV,1.0,462.0,2020-04-21,CA10,2960629325.0,1,1,16,2020-05-17,Bucket3
31480,U001,0100031704,DELHAIZE us,2020.0,1930796731.0,2020-04-17,2020-04-18,2020-04-17,2020-05-02,USD,RV,1.0,49501.66,2020-04-17,NAA8,1930796731.0,1,2,8,2020-05-10,Bucket2
37571,U001,0200707741,SMART &  in,2020.0,1930798671.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,57748.15,2020-04-17,NAA8,1930798671.0,1,2,8,2020-05-10,Bucket2
15499,U001,0200762301,C&S WH associates,2020.0,1930794137.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,2829.8,2020-04-17,NAC6,1930794137.0,1,2,14,2020-05-16,Bucket3
272,U001,0200769623,WAL-MAR co,2020.0,1930796702.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,426.66,2020-04-17,NAH4,1930796702.0,1,2,12,2020-05-14,Bucket3
23248,U001,0200435191,C& trust,2020.0,1930777152.0,2020-04-17,2020-04-11,2020-04-17,2020-05-02,USD,RV,1.0,11996.17,2020-04-17,NAC6,1930777152.0,1,2,14,2020-05-16,Bucket3
28912,U001,0200418007,AM llc,2020.0,1930783078.0,2020-04-17,2020-04-14,2020-04-17,2020-05-02,USD,RV,1.0,1804.84,2020-04-17,NAA8,1930783078.0,1,2,15,2020-05-17,Bucket3
26901,U001,0200769623,WAL-MAR us,2020.0,1930793388.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,10367.35,2020-04-17,NAH4,1930793388.0,1,2,14,2020-05-16,Bucket3
10365,U001,0200762301,C&S WH corp,2020.0,1930794806.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,7263.53,2020-04-17,NAC6,1930794806.0,1,2,14,2020-05-16,Bucket3
29954,U001,0200723794,MID MO systems,2020.0,1930799418.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,22547.09,2020-04-17,NAA8,1930799418.0,1,2,10,2020-05-12,Bucket3
35483,U001,0200769623,WAL-MAR trust,2020.0,1930797972.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,30468.92,2020-04-17,NAH4,1930797972.0,1,2,9,2020-05-11,Bucket2
32373,U001,0200455322,PEA corp,2020.0,1930794255.0,2020-04-17,2020-04-16,2020-04-17,2020-05-17,USD,RV,1.0,51659.42,2020-04-17,NAD5,1930794255.0,1,17,1,2020-05-18,Bucket2
48878,U001,0200936373,SUPE foundation,2020.0,1930793735.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,16969.56,2020-04-17,NAA8,1930793735.0,1,2,12,2020-05-14,Bucket3
7140,U001,0200756072,REINHA us,2020.0,1930794860.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,14950.08,2020-04-17,NAA8,1930794860.0,1,2,12,2020-05-14,Bucket3
4188,CA02,0140105686,SYSC in,2020.0,2960629313.0,2020-04-17,2020-04-17,2020-04-17,2020-05-01,CAD,RV,1.0,24239.64,2020-04-21,CA10,2960629313.0,1,1,11,2020-05-12,Bucket3
10440,U001,0200769623,WAL-MAR trust,2020.0,1930797530.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,24333.59,2020-04-17,NAH4,1930797530.0,1,2,10,2020-05-12,Bucket3
48741,U001,0200707822,PUBLI associates,2020.0,1930797913.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,94332.53,2020-04-17,NAA8,1930797913.0,1,2,6,2020-05-08,Bucket2
20588,U001,0200705742,DOT systems,2020.0,1930798684.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,17431.27,2020-04-17,NAA8,1930798684.0,1,2,12,2020-05-14,Bucket3
24492,U001,0200799367,MCL foundation,2020.0,1930764509.0,2020-04-17,2020-04-08,2020-04-17,2020-05-02,USD,RV,1.0,9605.36,2020-04-17,NAA8,1930764509.0,1,2,14,2020-05-16,Bucket3
4346,U001,0200776463,KROGE associates,2020.0,1930798754.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,36805.44,2020-04-17,NAA8,1930798754.0,1,2,8,2020-05-10,Bucket2
26157,U001,0200739534,OK corp,2020.0,1930798337.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,120763.86,2020-04-17,NAA8,1930798337.0,1,2,7,2020-05-09,Bucket2
49738,U001,0200792734,MDV/ foundation,2020.0,1930793011.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,59073.71,2020-04-17,NAA8,1930793011.0,1,2,8,2020-05-10,Bucket2
2766,U001,0200741174,M B  in,2020.0,1930789959.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,6816.49,2020-04-17,NAA8,1930789959.0,1,2,14,2020-05-16,Bucket3
42197,U001,0200744019,TARG corporation,2020.0,1930795205.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,7664.54,2020-04-17,NAA8,1930795205.0,1,2,14,2020-05-16,Bucket3
13057,U001,0200744019,TARG corp,2020.0,1930797152.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,1309.01,2020-04-17,NAA8,1930797152.0,1,2,13,2020-05-15,Bucket3
11969,U001,0200769623,WAL-MAR foundation,2020.0,1930797075.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,459.02,2020-04-17,NAH4,1930797075.0,1,2,12,2020-05-14,Bucket3
36520,CA02,140106408,WAL-M corporation,2020.0,2960629223.0,2020-04-17,2020-04-17,2020-04-17,2020-04-27,CAD,RV,1.0,8324.65,2020-04-17,CA10,2960629223.0,1,27,8,2020-05-05,Bucket2
7573,U001,0200541916,VF G foundation,2020.0,1930788189.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,13759.53,2020-04-17,NAA8,1930788189.0,1,2,13,2020-05-15,Bucket3
9380,U001,0200726979,BJ'S  llc,2020.0,1930798700.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,165.9,2020-04-17,NAA8,1930798700.0,1,2,11,2020-05-13,Bucket3
24820,U001,0200769623,WAL-MAR ,2020.0,1930794378.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,17514.63,2020-04-17,NAH4,1930794378.0,1,2,12,2020-05-14,Bucket3
42085,U001,0200793830,M systems,2020.0,1930789592.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,105567.15,2020-04-17,NAA8,1930789592.0,1,2,6,2020-05-08,Bucket2
15299,U001,0200769623,WAL-MAR systems,2020.0,1930797279.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,39478.54,2020-04-17,NAH4,1930797279.0,1,2,8,2020-05-10,Bucket2
38533,U001,0200769623,WAL-MAR us,2020.0,1930793894.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,122.57,2020-04-17,NAH4,1930793894.0,1,2,12,2020-05-14,Bucket3
42024,U001,0200519201,KROGE associates,2020.0,1930799717.0,2020-04-17,2020-04-17,2020-04-17,2020-06-21,USD,RV,1.0,221654.1,2020-04-17,NAGD,1930799717.0,1,21,-1,2020-06-20,Bucket1
41692,U001,0200794332,COST corp,2020.0,1930796477.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,7913.79,2020-04-17,NAAX,1930796477.0,1,2,14,2020-05-16,Bucket3
24412,U001,0100054399,U in,2020.0,1930780335.0,2020-04-17,2020-04-13,2020-04-17,2020-05-02,USD,RV,1.0,14016.96,2020-04-17,NAA8,1930780335.0,1,2,13,2020-05-15,Bucket3
41684,U001,0200792734,MDV/ co,2020.0,1930799011.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,89908.19,2020-04-17,NAA8,1930799011.0,1,2,6,2020-05-08,Bucket2
47796,U001,0200744019,TARG us,2020.0,1930794360.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,1234.8,2020-04-17,NAA8,1930794360.0,1,2,13,2020-05-15,Bucket3
43436,U001,0200769369,DI in,2020.0,1930797508.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,80259.18,2020-04-17,NAA8,1930797508.0,1,2,7,2020-05-09,Bucket2
24737,U001,0200769623,WAL-MAR llc,2020.0,1930792934.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,9123.84,2020-04-17,NAH4,1930792934.0,1,2,12,2020-05-14,Bucket3
35605,U001,0200275115,SHAWS  in,2020.0,1930798515.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,38626.87,2020-04-17,NAA8,1930798515.0,1,2,9,2020-05-11,Bucket2
15932,U001,0200769623,WAL-MAR associates,2020.0,1930797859.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,16268.51,2020-04-17,NAH4,1930797859.0,1,2,14,2020-05-16,Bucket3
26268,U001,0200769623,WAL-MAR us,2020.0,1930797860.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,6532.6,2020-04-17,NAH4,1930797860.0,1,2,13,2020-05-15,Bucket3
47787,U001,0200744019,TARG associates,2020.0,1930796379.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,24032.74,2020-04-17,NAA8,1930796379.0,1,2,10,2020-05-12,Bucket3
18620,U001,0200739534,OK corp,2020.0,1930799293.0,2020-04-17,2020-04-18,2020-04-17,2020-05-02,USD,RV,1.0,39312.95,2020-04-17,NAA8,1930799293.0,1,2,8,2020-05-10,Bucket2
1771,U001,0200707822,PUBLI systems,2020.0,1930796713.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,99807.63,2020-04-17,NAA8,1930796713.0,1,2,6,2020-05-08,Bucket2
10318,U001,0200418007,AM us,2020.0,1930783001.0,2020-04-17,2020-04-14,2020-04-17,2020-05-02,USD,RV,1.0,278.0,2020-04-17,NAA8,1930783001.0,1,2,11,2020-05-13,Bucket3
43884,CA02,0100035143,S&S  co,2020.0,2960628497.0,2020-04-17,2020-04-17,2020-04-17,2020-05-01,CAD,RV,1.0,3665.6,2020-04-21,CA10,2960628497.0,1,1,16,2020-05-17,Bucket3
41598,U001,0200777735,NASH  co,2020.0,1930798568.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,10916.41,2020-04-17,NAA8,1930798568.0,1,2,14,2020-05-16,Bucket3
5830,CA02,0140105652,DOLLAR co,2020.0,2960629402.0,2020-04-17,2020-04-17,2020-04-17,2020-05-01,CAD,RV,1.0,13138.98,2020-04-21,CA10,2960629402.0,1,1,17,2020-05-18,Bucket3
32825,U001,0200701314,MBM  foundation,2020.0,1930789963.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,29267.07,2020-04-17,NAA8,1930789963.0,1,2,9,2020-05-11,Bucket2
1923,CA02,0140106293,ATLANT foundation,2020.0,2960629246.0,2020-04-17,2020-04-17,2020-04-17,2020-05-07,CAD,RV,1.0,9562.06,2020-04-27,CA10,2960629246.0,1,7,15,2020-05-22,Bucket3
24305,U001,0200769623,WAL-MAR trust,2020.0,1930797283.0,2020-04-17,2020-04-17,2020-04-17,2020-06-21,USD,RV,1.0,293.03,2020-04-17,NAGD,1930797283.0,1,21,-1,2020-06-20,Bucket1
46208,U001,0200769623,WAL-MAR corporation,2020.0,1930796360.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,6556.91,2020-04-17,NAH4,1930796360.0,1,2,13,2020-05-15,Bucket3
49277,U001,0200707822,PUBLI systems,2020.0,1930797780.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,76959.23,2020-04-17,NAA8,1930797780.0,1,2,6,2020-05-08,Bucket2
33282,U001,0200769623,WAL-MAR corp,2020.0,1930797130.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,35790.13,2020-04-17,NAH4,1930797130.0,1,2,8,2020-05-10,Bucket2
19026,U001,0200769623,WAL-MAR corporation,2020.0,1930793297.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,5743.21,2020-04-17,NAH4,1930793297.0,1,2,14,2020-05-16,Bucket3
20538,U001,0200790107,ROU corp,2020.0,1930797870.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,86434.46,2020-04-17,NAC6,1930797870.0,1,2,6,2020-05-08,Bucket2
39619,U001,0200418007,AM us,2020.0,1930794690.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,475.2,2020-04-17,NAA8,1930794690.0,1,2,12,2020-05-14,Bucket3
32592,U001,0200711029,WEGMAN co,2020.0,1930798485.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,76817.37,2020-04-17,NAA8,1930798485.0,1,2,6,2020-05-08,Bucket2
35087,U001,0200769623,WAL-MAR trust,2020.0,1930794701.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,7639.77,2020-04-17,NAH4,1930794701.0,1,2,14,2020-05-16,Bucket3
33489,U001,0200707822,PUBLI trust,2020.0,1930799008.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,36337.13,2020-04-17,NAA8,1930799008.0,1,2,8,2020-05-10,Bucket2
44413,U001,0200744584,CHAR co,2020.0,1930779952.0,2020-04-17,2020-04-13,2020-04-17,2020-05-02,USD,RV,1.0,14859.7,2020-04-17,NAA8,1930779952.0,1,2,12,2020-05-14,Bucket3
31708,U001,0200769623,WAL-MAR in,2020.0,1930793324.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,32352.32,2020-04-17,NAH4,1930793324.0,1,2,9,2020-05-11,Bucket2
23197,U013,0140103335,PARAM systems,2020.0,1991840382.0,2020-04-17,2020-04-13,2020-04-17,2020-05-17,USD,RV,1.0,2542.0,2020-04-17,NAVE,1991840382.0,1,17,4,2020-05-21,Bucket2
43163,U001,0200769623,WAL-MAR llc,2020.0,1930796463.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,8981.8,2020-04-17,NAH4,1930796463.0,1,2,10,2020-05-12,Bucket3
43675,U001,0200759878,SA ,2020.0,1930797814.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,22328.99,2020-04-17,NAH4,1930797814.0,1,2,10,2020-05-12,Bucket3
30444,U001,0200769623,WAL-MAR ,2020.0,1930796457.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,8897.45,2020-04-17,NAH4,1930796457.0,1,2,10,2020-05-12,Bucket3
24612,CA02,0140104225,SAVE-ON- trust,2020.0,2960629317.0,2020-04-17,2020-04-17,2020-04-17,2020-04-27,CAD,RV,1.0,92947.4,2020-04-17,CA10,2960629317.0,1,27,2,2020-04-29,Bucket2
21481,U001,0200769623,WAL-MAR co,2020.0,1930794229.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,13298.75,2020-04-17,NAH4,1930794229.0,1,2,13,2020-05-15,Bucket3
20359,U001,0200794332,COST in,2020.0,1930797536.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,81876.77,2020-04-17,NAAX,1930797536.0,1,2,6,2020-05-08,Bucket2
21000,U001,0200769623,WAL-MAR trust,2020.0,1930793858.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,21835.15,2020-04-17,NAH4,1930793858.0,1,2,10,2020-05-12,Bucket3
48396,U001,0200726979,BJ'S  systems,2020.0,1930795592.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,474.42,2020-04-17,NAA8,1930795592.0,1,2,12,2020-05-14,Bucket3
14637,U001,0200744019,TARG ,2020.0,1930793562.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,1848.93,2020-04-17,NAA8,1930793562.0,1,2,15,2020-05-17,Bucket3
13375,U001,0200744019,TARG trust,2020.0,1930787859.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,19398.79,2020-04-17,NAA8,1930787859.0,1,2,9,2020-05-11,Bucket2
30490,U001,0200769623,WAL-MAR corp,2020.0,1930794220.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,14220.46,2020-04-17,NAH4,1930794220.0,1,2,13,2020-05-15,Bucket3
30515,U001,0200769623,WAL-MAR co,2020.0,1930797839.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,1845.06,2020-04-17,NAH4,1930797839.0,1,2,15,2020-05-17,Bucket3
17459,U001,0200786288,FAMILY ,2020.0,1930793623.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,15061.46,2020-04-17,NAC6,1930793623.0,1,2,12,2020-05-14,Bucket3
7929,U002,0200816950,COLOM trust,2020.0,1990572710.0,2020-04-17,2020-04-13,2020-04-17,2020-05-17,USD,RV,1.0,50372.17,2020-04-17,NA38,1990572710.0,1,17,0,2020-05-17,Bucket2
39900,U001,0200820380,SMITH'S ,2020.0,1930789996.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,24847.91,2020-04-17,NAA8,1930789996.0,1,2,10,2020-05-12,Bucket3
14663,U001,0200744019,TARG us,2020.0,1930794359.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,74.28,2020-04-17,NAA8,1930794359.0,1,2,11,2020-05-13,Bucket3
46894,U001,0200152991,JET llc,2020.0,1930783933.0,2020-04-17,2020-04-14,2020-04-17,2020-05-02,USD,RV,1.0,6599.96,2020-04-17,NAA8,1930783933.0,1,2,13,2020-05-15,Bucket3
35126,U001,200739006,AL trust,2020.0,1930789103.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,30264.15,2020-04-17,NAA8,1930789103.0,1,2,9,2020-05-11,Bucket2
20503,U001,0200769623,WAL-MAR llc,2020.0,1930794112.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,15.76,2020-04-17,NAH4,1930794112.0,1,2,13,2020-05-15,Bucket3
23053,U001,0200786288,FAMILY systems,2020.0,1930787880.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,14188.98,2020-04-17,NAC6,1930787880.0,1,2,13,2020-05-15,Bucket3
20965,U001,0200769623,WAL-MAR llc,2020.0,1930795697.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,33922.71,2020-04-17,NAH4,1930795697.0,1,2,8,2020-05-10,Bucket2
29521,U001,0200719526,SHARP S trust,2020.0,1930783553.0,2020-04-17,2020-04-14,2020-04-17,2020-05-02,USD,RV,1.0,14705.18,2020-04-17,NAA8,1930783553.0,1,2,12,2020-05-14,Bucket3
39540,U001,0200707822,PUBLI systems,2020.0,1930798169.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,54220.24,2020-04-17,NAA8,1930798169.0,1,2,8,2020-05-10,Bucket2
39542,U001,0200759878,SA us,2020.0,1930789106.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,14336.68,2020-04-17,NAH4,1930789106.0,1,2,13,2020-05-15,Bucket3
45679,U001,0200769623,WAL-MAR corp,2020.0,1930797740.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,5711.68,2020-04-17,NAH4,1930797740.0,1,2,14,2020-05-16,Bucket3
2781,U001,0200820380,SMITH'S associates,2020.0,1930797867.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,86372.14,2020-04-17,NAA8,1930797867.0,1,2,6,2020-05-08,Bucket2
36620,U001,0200794332,COST us,2020.0,1930788098.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,31608.38,2020-04-17,NAAX,1930788098.0,1,2,9,2020-05-11,Bucket2
33419,U001,0200794332,COST corporation,2020.0,1930798479.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,98635.05,2020-04-17,NAAX,1930798479.0,1,2,6,2020-05-08,Bucket2
32426,U001,0200726979,BJ'S  ,2020.0,1930796925.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,71.46,2020-04-17,NAA8,1930796925.0,1,2,11,2020-05-13,Bucket3
4250,U001,0200794332,COST corp,2020.0,1930789256.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,3107.78,2020-04-17,NAAX,1930789256.0,1,2,14,2020-05-16,Bucket3
15642,U001,0200729942,SA us,2020.0,1930797959.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,36071.44,2020-04-17,NAA8,1930797959.0,1,2,8,2020-05-10,Bucket2
19082,U001,0200920735,ALBERT us,2020.0,1930795630.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,28176.73,2020-04-17,NAA8,1930795630.0,1,2,9,2020-05-11,Bucket2
9316,U001,0200782001,GORDO systems,2020.0,1930796405.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,24986.46,2020-04-17,NAA8,1930796405.0,1,2,10,2020-05-12,Bucket3
5571,U001,0200769623,WAL-MAR us,2020.0,1930797184.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,661.11,2020-04-17,NAH4,1930797184.0,1,2,11,2020-05-13,Bucket3
27026,U001,0200726979,BJ'S  ,2020.0,1930796621.0,2020-04-17,2020-04-16,2020-04-17,2020-05-02,USD,RV,1.0,269.13,2020-04-17,NAA8,1930796621.0,1,2,11,2020-05-13,Bucket3
4876,U001,0200769623,WAL-MAR llc,2020.0,1930798008.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,1164.87,2020-04-17,NAH4,1930798008.0,1,2,13,2020-05-15,Bucket3
17659,U001,0200712105,WALG in,2020.0,1930787888.0,2020-04-17,2020-04-15,2020-04-17,2020-05-02,USD,RV,1.0,25171.44,2020-04-17,NAA8,1930787888.0,1,2,10,2020-05-12,Bucket3
12227,U001,0200712187,SPAR llc,2020.0,1930798185.0,2020-04-17,2020-04-17,2020-04-17,2020-05-02,USD,RV,1.0,92088.77,2020-04-17,NAA8,1930798185.0,1,2,6,2020-05-08,Bucket2
22614,CA02,140106408,WAL-M corp,2020.0,2960628186.0,2020-04-18,2020-04-18,2020-04-18,2020-04-28,CAD,RV,1.0,1605.77,2020-04-18,CA10,2960628186.0,1,28,0,2020-04-28,Bucket2
22629,U001,0200759878,SA llc,2020.0,1930799764.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,29436.0,2020-04-18,NAH4,1930799764.0,1,3,11,2020-05-14,Bucket3
29344,U001,0200793830,M llc,2020.0,1930801037.0,2020-04-18,2020-04-18,2020-04-18,2020-05-03,USD,RV,1.0,10734.8,2020-04-18,NAA8,1930801037.0,1,3,20,2020-05-23,Bucket3
18209,U001,0200786288,FAMILY corp,2020.0,1930794688.0,2020-04-18,2020-04-16,2020-04-18,2020-05-03,USD,RV,1.0,14585.26,2020-04-18,NAC6,1930794688.0,1,3,16,2020-05-19,Bucket3
32650,U001,0200077530,MET corp,2020.0,1930781133.0,2020-04-18,2020-04-13,2020-04-18,2020-05-20,USD,RV,1.0,7467.72,2020-04-18,NA32,1930781133.0,1,20,-1,2020-05-19,Bucket1
